source,target
0.39605970280729375,0.24605647092501876
0.565421311858509,0.3385892337514174
0.18327983621407862,0.13833584000606933
0.14484775934337724,0.11849836351938697
0.48805628064895457,0.29520933071605426
0.3556127378499556,0.22514988228247354
0.940431945252813,0.5810967302331776
0.7653252538069653,0.46080351767785466
0.7486636198505473,0.4500206314882388
0.9037197397459334,0.554802747351555
0.08342243544201855,0.08437498579975616
0.5521924699224066,0.33102732506380683
0.5844760689557689,0.3495901638846759
0.961936378547229,0.5967683347522773
0.29214752679254885,0.1929826680758332
0.24082877991544682,0.16728899517929252
0.10029394226549782,0.09422450862536187
0.016429629591474204,0.03416571604700813
0.9295293167921905,0.57322760412779
0.66991654659091,0.4005576877521007
0.7851529120231378,0.4737825244121169
0.2817301057539491,0.18775486157326826
0.5864101661863267,0.3507140481849983
0.06395526612098112,0.07224042334807206
0.4856275959346229,0.29387945392727455
0.9774951397444468,0.60823196420514
0.8765052453165908,0.5356831640382443
0.33815895183684563,0.21623632836079915
0.9615701545414985,0.5964997688143905
0.2317016264712045,0.16272260207139988
0.9493188224156814,0.5875488932230445
0.9413777047064986,0.581781760891124
0.7992025873523917,0.48307684548713736
0.6304479368667911,0.37667402160401037
0.874287966624947,0.5341392758208295
0.2930202845077967,0.19342112754949964
0.8489435553129182,0.5166395669464233
0.6178766919175238,0.3691903203585106
0.01323685775889949,0.030461296801263863
0.34723351793221957,0.22086327764507474
0.14814086094816503,0.12022671453735571
0.9818293898182532,0.6114441724671229
0.47837030703998806,0.28991662440584676
0.4973913654986627,0.3003384097611607
0.6394725163987236,0.38208290305511017
0.3685846061296175,0.23181465164588194
0.13690027168559893,0.11429804684322734
0.8221177331942455,0.4984108790463526
0.18984791190275796,0.14167039700536754
0.511318982546456,0.3080430780564389
0.22431702897473926,0.15902445779649566
0.09784448449403405,0.09282420389817121
0.8621915174216833,0.5257531640462371
0.9729194890231303,0.6048497223112467
0.9608346580630002,0.5959605770996347
0.906555499221179,0.5568131758858444
0.7740473326986388,0.46649313440999385
0.3331451520286419,0.2136863861815895
0.08110138998799676,0.08297779705337391
0.40724117141380733,0.25190511543620564
0.23223414217094274,0.1629891363361865
0.13248763475798297,0.1119463249610813
0.05342718178682526,0.06517781521956631
0.7255943642105788,0.43527565823849274
0.011427458625031028,0.028185902024856824
0.7705807485027762,0.4642280881882356
0.14694664540037505,0.1196007108573195
0.07952208258675575,0.08202035080573679
0.08960303423860538,0.08804197002573415
0.6720478073539145,0.40186434482611
0.24536720985284477,0.16955855462684022
0.42053946668009845,0.2589033300582398
0.5573687913239169,0.33397893058965344
0.8605511738287938,0.5246207211637958
0.7270442627113283,0.4361960992439582
0.27032790523871464,0.18204295061573636
0.1314827992911276,0.11140867400293246
0.05537432042119794,0.0665177410326524
0.3015986344809425,0.19773525475947443
0.26211814923967824,0.17793493831878715
0.45614056680047965,0.27787907336001283
0.6832813355476804,0.40878059597403393
0.6956254456388572,0.4164372791191465
0.28351884658216664,0.1886518094799975
0.3799269559001205,0.23767253015766593
0.18115096173690304,0.13725237013004793
0.7885455123065187,0.4760194081638855
0.0568480764332403,0.06752102213740235
0.6969972417249873,0.4172918456236302
0.7786953959411034,0.469537852140768
0.7774075618487531,0.46869337103666825
0.25942256434535493,0.17658669086195947
0.37381313793256143,0.2345113574874541
0.587599635196389,0.3514059066997932
0.272821902424467,0.18329157567535043
0.3708527992178887,0.23298376112626368
0.19705428018563964,0.14531637326881514
0.4598558837560074,0.2798805304470383
0.044612301254114084,0.05887816273124204
0.799795884570618,0.48347111974707735
0.07695644698663273,0.08045269213834555
0.518835148831526,0.3122274023448788
0.3068100995451961,0.20036047517039463
0.5775429488313755,0.34557244939252196
0.9594333408334251,0.5949339220756854
0.6455702444560039,0.38575498080584814
0.03536243575549092,0.051745186153196884
0.43040243950806123,0.2641245294007626
0.5100168523182502,0.3073200643868411
0.536177494703452,0.3219541178745775
0.6813925106038379,0.40761425892250847
0.2775960977317661,0.18568288350491008
0.1288605654663202,0.11000171664598345
0.39267567654709434,0.2442926047489059
0.9564057227959488,0.592718687038883
0.18713089175084474,0.14029242473944653
0.903983954928237,0.5549899190873054
0.5438059500773263,0.326264970823848
0.4569114216457658,0.2782939978276778
0.8820414102298896,0.539547087863569
0.45860396176858587,0.27920565446762363
0.7241676366115433,0.43437074538366105
0.399025321703102,0.2476045948555498
0.9040443929009577,0.555032737928042
0.6900250201912274,0.41295612128153175
0.6996220542505167,0.4189290440427573
0.3277204015571189,0.2109323882088584
0.7567786427368892,0.45525837178043504
0.6360610554471413,0.3800346385054532
0.24002027337970955,0.16688462696858408
0.16053882248525642,0.12667877169420477
0.7963914745173317,0.4812107004933551
0.9591666030352225,0.5947385968900287
0.45813882726004285,0.2789550328900636
0.5909841653236849,0.35337732780881126
0.8577226441935546,0.5226706560235287
0.45722345335385706,0.2784620039579009
0.9518744768327362,0.5894107012504081
0.5757511620448724,0.34453691648807505
0.820767120701315,0.49750105327987704
0.9088437184127384,0.5584379290630149
0.8155238187685688,0.49397614560226544
0.15941446344895593,0.12609690283235356
0.6288984390617004,0.37574840943562304
0.3984342586196771,0.24729586970956202
0.0627129520233457,0.07142873305951802
0.42403225188984195,0.2607492662959498
0.2586840668894077,0.176217353950117
0.8490383084285108,0.5167044877590439
0.03330462654669619,0.05006426588782269
0.9589827218634736,0.5946039634260679
0.3553688484719296,0.22502491437323213
0.3567068904025429,0.2257106720503963
0.01632850268370789,0.0340534752647375
0.18523232523618394,0.13932835703674643
0.4012595008036087,0.24877235241118723
0.9292914173027139,0.5730564675008085
0.09961493022127133,0.09383723235416143
0.9453015334790795,0.5846279851038174
0.8694885305466322,0.5308045646549052
0.4541623969075518,0.2768151001645023
0.32670088176826007,0.21041536121917076
0.23274412927905685,0.16324437906361222
0.6144647064768743,0.3671693052075523
0.03307459147550562,0.04987385899480209
0.015606064446828216,0.03324270407419977
0.42879572249823783,0.2632721471246177
0.0680740739747202,0.07489530111194538
0.2519409882460929,0.17284549776167424
0.22116091534608384,0.15744252393816174
0.2531911937228519,0.17347061298204566
0.13105523121525775,0.11117965040810053
0.01203622289765427,0.028968175795569692
0.11548429713874808,0.10272714439786768
0.6184802595127479,0.3695482800728428
0.9742562128180503,0.6058368635984264
0.9903450015608939,0.6177791286773999
0.4090540953730616,0.25285641761007627
0.16295442604660537,0.12792687451066082
0.6387617573665293,0.3816557962553549
0.49030534654873714,0.29644251920964404
0.9894097772844315,0.6170818477101494
0.0653042071517802,0.07311590540680483
0.7832344383138131,0.47251968422057045
0.2883984973314939,0.1911001015383503
0.241418620076574,0.16758398712576789
0.662504571532676,0.39602710778459316
0.24606318499096447,0.16990656168448992
0.6658591175591877,0.398074958370792
0.5173085172022888,0.31137599675248656
0.4240889884358493,0.2607792790103759
0.554687808661419,0.3324490330287316
0.28705151991962974,0.19042405668322426
0.7065747062729789,0.4232787876902147
0.414856869333564,0.25590712312850156
0.36054556048589226,0.2276800857636171
0.8286569145557378,0.5028266712243744
0.9249669119531921,0.5699498113645294
0.046007310887296926,0.05990336922768813
0.2326269928297655,0.16318575492766743
0.34851936949256324,0.22152018163921933
0.8149664793702474,0.4936021352237505
0.9854914276432976,0.6141645691604809
0.9689717046703518,0.6019389051701302
0.9049483455499269,0.5556733527617291
0.2965562650640299,0.1951983872592689
0.9920112434144741,0.6190223852302416
0.2494200410564512,0.17158502043054868
0.1059061548822322,0.09740036239953631
0.9509526110553941,0.588738791299468
0.2334202554680963,0.16358274987902643
0.6897682650777505,0.41279681964846937
0.05835635898058866,0.06853856320226762
0.7307090991274762,0.4385263949492323
0.8817202123338397,0.5393225548968267
0.2724368954659625,0.18309879712712895
0.37905689607742854,0.23722213632205136
0.3742961833209161,0.23476080660018894
0.7487882575401331,0.45010087613558014
0.23780724253903884,0.16577768635652668
0.171853099047643,0.13250293039666827
0.4492916486877381,0.2742002553356233
0.3044684073773195,0.19918044359989517
0.8391891222586524,0.509976401538236
0.23774182601563876,0.16574496280444811
0.5023894574892614,0.3030960661787482
0.9425835996979304,0.5826557723240235
0.6339976977446607,0.3787979133525123
0.8672894054624648,0.5292798390338332
0.9402096893547673,0.5809358022787439
0.7507648618863519,0.45137429831456444
0.6995750602247514,0.4188997082235923
0.9679655666042271,0.6011981331050493
0.9944007896476794,0.6208074475487834
0.45182168266975964,0.27555762455650323
0.07086977818420837,0.07666779935279722
0.29279403144051885,0.1933074539426089
0.15235470568773046,0.12242892958726208
0.4174863747960118,0.2572924790297271
0.13128932847325603,0.11130506126166227
0.604117804020882,0.3610668446285728
0.3828080591578541,0.2391652211301391
0.89538588428821,0.5489142861382617
0.9677946717985019,0.6010723549989373
0.5468849016694222,0.32801055352906655
0.2748235698675966,0.1842939892633048
0.5922304187618368,0.35410429061252746
0.8967611582244098,0.5498839735065246
0.4067333458357483,0.251638795421683
0.5520782766919708,0.3309623158392314
0.2716527676061459,0.18270620054898212
0.455444149450027,0.2775043678317032
0.40171353537959864,0.24900982129928004
0.24841346508297102,0.17108173053680248
0.5058663838253084,0.30501920866951676
0.3103808259798114,0.20216124831678733
0.37303486388074747,0.2341095606956174
0.5249704422542643,0.3156569066519507
0.7505950229289875,0.45126481805813645
0.3335074657912753,0.21387050381658396
0.9241587666207636,0.5693701441071735
0.8623185468359024,0.525840908611808
0.04869029597552854,0.06184366753889017
0.25364252425682277,0.1736962860750571
0.4461355126592019,0.2725096039154751
0.10462788874247408,0.09668082116083074
0.3484759890334971,0.2214980145573573
0.7400975256176825,0.4445205801712093
0.6805144811428259,0.407072553942912
0.6223844285660048,0.37186700982182647
0.7105284027223456,0.42576082019176104
0.20492368695970176,0.14928513409113076
0.3416981148647321,0.21803903912381262
0.6762424822774629,0.40444119380571664
0.8792347630313271,0.5375865851548827
0.5436780538280952,0.32619253190719244
0.2826996509455366,0.18824099784827203
0.03023525800598259,0.04747867143031372
0.7103368289742134,0.42564041248167495
0.007884103508440377,0.023199171308287296
0.3726790698209955,0.23392592171672294
0.5305372145627818,0.3187795498184077
0.922111461767193,0.5679029070485373
0.08949454503290011,0.08797823375729451
0.4059423219682837,0.25122409018137093
0.024313199710157773,0.04216865913964129
0.3426109843415903,0.21850439673505498
0.6222310588397949,0.3717758147400557
0.2790679482285984,0.18642042894445604
0.2097499496556351,0.151713669286901
0.11570323332709365,0.10284765867602208
0.5771402440203418,0.3453396130062153
0.695270005904686,0.4162159767861978
0.6719571405958223,0.40180872209894253
0.9488610207205074,0.5872156805521168
0.0027032138935026984,0.013337838761584515
0.647196653894036,0.3867367926374523
0.6003922370976396,0.35887919318742645
0.5887396099702882,0.3520694563637904
0.9627703198402424,0.5973801125696203
0.016871673370039697,0.03465287394480169
0.6964824307014501,0.41697105522406364
0.8136786497018634,0.4927384122458146
0.5098071966215841,0.3072037041915792
0.33396486959680916,0.21410297643815582
0.7908401632274049,0.4775350475666654
0.09724292563242465,0.09247890729510186
0.44203563772992527,0.2703177327491694
0.5199523745708382,0.3128509727875757
0.6939564109345475,0.4153985418768934
0.09088573203240946,0.08879392201941902
0.22775950153786095,0.16074892400383756
0.41030156269012563,0.25351150376222
0.6232946730201306,0.37240843019298864
0.8869607812174175,0.5429914427499007
0.6188261682413765,0.36975349024278237
0.13346147093493443,0.1124666222158776
0.9805801327872824,0.6105174812066873
0.8717857347554929,0.5323994759033379
0.502720761145324,0.30327914600117006
0.922347981796633,0.5680723213153476
0.5413807937571358,0.3248923487230413
0.9233060678891631,0.5687588237793529
0.8298973686033432,0.5036663391482499
0.9682864102942973,0.6014343074429378
0.9197828107781584,0.5662362261658749
0.03603381742856948,0.05228527503832359
0.17477200416093996,0.1339971682051421
0.38913467710118577,0.24244993444894308
0.9521426972954208,0.5896062651418171
0.3000289194759296,0.196945192219424
0.16046764388760104,0.12664195375768128
0.8863046660865599,0.5425314617776422
0.4463944154832029,0.2726481815598205
0.9078755943543261,0.5577502379203632
0.16023046632014326,0.12651925368309286
0.6611175115080995,0.3951816125344093
0.4402637528294918,0.2693719469830363
0.0764867690302854,0.08016400617509005
0.6964631446525006,0.4169590396720549
0.2473987555391537,0.1705743689113004
0.039615522579517726,0.05510340911688901
0.05994429824957326,0.06960017879316807
0.06107853706678734,0.07035264485740447
0.9077329574850395,0.557648952033464
0.739883917829101,0.44438380586084675
0.8980623572137351,0.5508021741084229
0.6725823112965214,0.4021923197519366
0.5289399290308832,0.3178824944542998
0.30444636434737826,0.19916933899012837
0.9979622513286734,0.623472596705922
0.36218905893938935,0.2285242237328312
0.47064894921390954,0.2857183749097786
0.37824517492346177,0.23680210049317124
0.9795269293354586,0.6097367495030797
0.17465838539500578,0.13393906263668653
0.32798800090807967,0.21106812399182884
0.6803486660150015,0.4069702870528191
0.06320761833863064,0.0717525663975682
0.607249374011541,0.3629096398542423
0.4776465028764161,0.28952229470844926
0.2839999767621011,0.18889311428958075
0.238413280924058,0.16608083940477428
0.5145127432987567,0.30981879280462304
0.36792758053704133,0.2314762093502145
0.45651989126265535,0.27808322849866207
0.3374773817642399,0.21588942725291188
0.9704936935959776,0.6030603098385108
0.13343943174560402,0.11245485545795826
0.0968039531783742,0.09222657964890778
0.34339172879091606,0.21890252485244704
0.5910269008704913,0.35340224692355793
0.6591764718500283,0.39399967317108986
0.39725674716804205,0.24668109145846773
0.9992779939221711,0.6244586094685396
0.3518929961930426,0.22324521838492878
0.7214066679599525,0.43262188364252085
0.6375826945307929,0.3809476986021954
0.8130538632474607,0.4923196276858988
0.97622566345382,0.6072926761268133
0.8897936564455402,0.5449795810686207
0.7645619743577086,0.4603070863980182
0.6982484778182906,0.41807195297733596
0.3354981696758996,0.21488253625352707
0.14768557820670736,0.1199881582019306
0.06263600305980976,0.07137828217873902
0.24190170420148482,0.16782558104666465
0.4322814811812986,0.2651222959223923
0.5219962736299825,0.3139928356008239
0.7730835540548716,0.4658629149432179
0.958740923056593,0.5944269463405359
0.11732048038481102,0.10373627724113292
0.10700414019379156,0.09801670730027073
0.5896947230135507,0.3526257646349491
0.745398073947293,0.447920429487566
0.8481503803469849,0.5160962650512686
0.9358320802167885,0.5777704663793118
0.983426242260642,0.6126296981312499
0.3998016922245259,0.2480102439383663
0.3803351835275731,0.23788391342637238
0.14780867669727238,0.1200526708631171
0.6849344386835594,0.4098025161278532
0.6567619584408371,0.39253144064567347
0.8620625958512073,0.5256641194500281
0.09725799478764063,0.09248756390523315
0.4977769078253418,0.3005508425765697
0.5810819296720631,0.34762111877346846
0.2415570400399184,0.16765321259203592
0.16902540612916128,0.13105232152930696
0.8595808364196215,0.5239513641745557
0.058534922235558784,0.06865842818849277
0.4706209039180729,0.28570315961683673
0.11583400130088528,0.10291961552486406
0.45705876133136736,0.27837332580165636
0.9799623263423093,0.6100594474072718
0.4237063534554728,0.26057688835716314
0.8571249175045673,0.5222589985423384
0.11731556418319389,0.10373358019226195
0.27125207676186414,0.18250559691998058
0.4037927406673345,0.2500979575993799
0.39981214000933074,0.24801570388311905
0.6713834786701531,0.4014568625620273
0.34471812737550767,0.219579165577454
0.7137668684100164,0.4277984555630041
0.6391868992253925,0.38191124806448307
0.3991611452547731,0.24767555089519555
0.43176012765431926,0.26484535956298394
0.6145276998103207,0.36720657884210756
0.07004219014464463,0.07614546361191656
0.8224067383556903,0.4986056628912633
0.6534211611136369,0.39050362468421207
0.7263424644178352,0.43575047094506403
0.5369230010823904,0.3223745272259899
0.11047711099174473,0.0999561800542458
0.4050356132969499,0.25074893439719
0.40537358284855607,0.25092602072865594
0.3210429900432169,0.2075491632828555
0.02995032490474936,0.04723345152807424
0.7372542425964773,0.4427015109940667
0.1097844580625007,0.09957055856680735
0.6063081330450851,0.36235538093397907
0.7032174964672158,0.42117605988919354
0.6347863229336947,0.37927040639488807
0.959142251977975,0.5947207667773896
0.10329815508513862,0.09592997246979192
0.8671671591051991,0.529195141599206
0.029190234848913255,0.046574671659980665
0.534916854927084,0.3212436430137062
0.4042436179392588,0.2503340667712961
0.5241838603937582,0.31521651953063984
0.3650998770600098,0.23002070265703436
0.19056691494006806,0.14203472814225448
0.01912289744868978,0.03705317469783112
0.5181498137911743,0.31184509375931113
0.8427768626848423,0.5124225158699557
0.37321595574479416,0.2342030401295494
0.22286381801498023,0.15829618394942976
0.08053200347184408,0.08263325440136697
0.08531092311870336,0.08550343797933901
0.22139644629277222,0.1575606118836889
0.10001406092155518,0.0940649600868083
0.26503969836448205,0.17939648873923775
0.06614946211695472,0.07366146493026826
0.06560486720992564,0.07331022578968029
0.8562761796227819,0.5216747269101484
0.16212026070883323,0.12749617814693953
0.559682405823448,0.3353012110061455
0.7734555444490305,0.4661061163189363
0.4564095653390666,0.2780238458864044
0.15336887785934572,0.12295745985235412
0.19959614212011434,0.14659963287541067
0.43298420628118073,0.26549569504185
0.5282340891785358,0.3174863605020185
0.3494402920485349,0.2219908533040246
0.7814796002346613,0.4713658785371231
0.7510216488563984,0.4515398484424109
0.9272118073731179,0.571561504962584
0.02895254902696054,0.04636725259415091
0.8956912912102034,0.5491295548526642
0.39256878846215104,0.24423693724427176
0.8783724953799941,0.5369849439917005
0.6907847761565296,0.4134276567088458
0.9873487570739682,0.615546547715331
0.7592824517166681,0.45687980417545737
0.3645446259967866,0.22973510204887063
0.5010631728347521,0.3023635120715504
0.37638915519435123,0.2358422503561348
0.3649118360212381,0.22992397383103336
0.26090449938105975,0.17732788085585766
0.4959702953734696,0.29955581671561893
0.6817399450693612,0.4078286932548664
0.2773402713052435,0.1855547049481371
0.52437981107722,0.315326207907752
0.11738029417055718,0.10376908929314548
0.1598452868541913,0.12631993023785237
0.04680635471218875,0.0604854438901437
0.9707314427706328,0.6032355748446301
0.0038603515102610952,0.016019201287867074
0.1785799680576563,0.135942005080033
0.6128667531169923,0.36622427516665124
0.0813695988533053,0.08313984511011441
0.8818965030968323,0.5394457853003047
0.7196201578422882,0.43149188356304286
0.9663899714378934,0.6000389800229861
0.5076355472407649,0.30599927351064904
0.3004036831584872,0.19713378966874218
0.5495005727952714,0.3294960560959712
0.9308187172979732,0.5741555777458766
0.5207614372418605,0.3133028042084368
0.26720703186231864,0.18048095871723024
0.8773987891741196,0.536305926422724
0.3719187485124613,0.2335335862154888
0.0013833499989991394,0.009471750509662357
0.24768502249231594,0.17071750500690128
0.3182335091770624,0.20612780326969532
0.8587774682319022,0.5233974860589028
0.458503167066445,0.27915133925919344
0.44458728781130075,0.27168132274355433
0.3361022663998874,0.21518978574150013
0.8806781230470796,0.538594385274061
0.9450267769403914,0.5844284687100428
0.9918903291546294,0.6189321249689652
0.37674126696098675,0.2360242858327291
0.9661474456271714,0.5998606514153635
0.7918795696309013,0.47822229792787896
0.6756891476442668,0.404100882307721
0.24488947942009942,0.1693196721082013
0.2164572609442098,0.15508301305204003
0.16604782452124567,0.12952136353674554
0.9227566102253654,0.5683650697752785
0.2940766623831661,0.1939519429440688
0.45309424544887844,0.2762410686451069
0.4939578339872235,0.29844864933698045
0.7781715954502542,0.46919429468917595
0.8442349615530241,0.5134181865852443
0.1390727011486128,0.1154505228784481
0.4269043602110737,0.26226967462503104
